레시피 코드,재료명,재료용량,재료타입명
315,다진파,1과1/2큰술,양념
315,소금,2작은술,양념
315,깨소금,1큰술,양념
315,후춧가루,적당량,양념
315,참기름,적당량,양념
315,잣가루,약간,주재료
315,다진마늘,1큰술,양념
314,닭안심,500g,주재료
314,표고버섯,3장,주재료
314,느타리버섯,30g,주재료
314,팽이버섯,30g,주재료
314,당근,30g,부재료
314,청고추,1개,부재료
314,계란노른자,1개,양념
314,간장,1큰술,양념
314,설탕,1/2큰술,양념
314,청주,1작은술,양념
314,소금,약간,양념
314,후춧가루,약간,양념
314,계란,1개,부재료
313,쇠고기,400g,주재료
313,무순,50g,주재료
313,양배추,70g,주재료
313,당근,50g,주재료
313,맛술,4큰술,부재료
313,물,1작은술,양념
313,설탕,적당량,부재료
313,고추냉이,1작은술,양념
313,간장,1큰술,양념
313,식초,2/3큰술,양념
313,간장,2큰술,부재료
312,밀가루,1컵,주재료
312,찹쌀가루,4큰술,주재료
312,계란,2개,부재료
312,식용유,적당량,부재료
312,부추,200g,주재료
312,청고추,10개,주재료
312,오징어,1마리,주재료
312,물,1컵,부재료
311,다진마늘,2작은술,양념
311,쌀뜨물,2과1/2컵,부재료
311,홍고추,1개,부재료
311,청국장,3큰술,주재료
311,팽이버섯,30g,부재료
311,청고추,1개,부재료
311,양송이버섯,30g,부재료
311,느타리버섯,70g,주재료
311,호박,70g,부재료
311,두부,80g,부재료
311,대파,1/2뿌리,부재료
311,표고버섯,30g,주재료
310,가지,1개,주재료
310,쇠고기,100g,주재료
310,청고추,2개,부재료
310,홍고추,1개,부재료
310,대파,1/2뿌리,부재료
310,참기름,적당량,양념
310,간장,1큰술,양념
310,청주,1큰술,양념
310,소금,1/2큰술씩,양념
310,설탕,1/2큰술씩,양념
310,깨소금,적당량,양념
310,다진마늘,1/2큰술,양념
309,바지락,2봉지,주재료
309,다진마늘,2큰술,양념
309,대파,1뿌리,양념
309,식용유,적당량,부재료
309,청고추,2개,부재료
309,두반장,2과1/2큰술,양념
309,설탕,1큰술,양념
309,마른고추,2개,양념
308,쇠고기,150g,주재료
308,녹말,8큰술,부재료
308,해삼,80g,주재료
308,표고버섯,2장,부재료
308,죽순,1개,부재료
308,부추,30g,부재료
308,완두콩,20g,부재료
308,대파,1뿌리,부재료
308,마늘,2쪽,양념
308,생강,약간,양념
308,간장,2큰술,양념
308,굴소스,1큰술,양념
308,청주,1큰술,양념
308,후춧가루,약간,양념
308,참기름,약간,양념
308,식용유,3큰술,부재료
308,물,1과1/2컵,부재료
308,새우,50g,주재료
307,고등어,1마리,주재료
307,배추김치,1/4포기,주재료
307,물,2컵,부재료
307,파,1뿌리,부재료
307,설탕,1큰술,양념
307,다진생강,1큰술,양념
307,진간장,2큰술,양념
307,고춧가루,½큰술,양념
307,다진마늘,1큰술,양념
306,라면,1봉,주재료
306,떡,30g,주재료
306,어묵,30g,주재료
306,고춧가루,1/2큰술,양념
306,마늘,1큰술,부재료
306,고추장,1과1/2큰술,양념
306,설탕,1큰술,양념
306,대파,적당량,부재료
305,아욱,200g,주재료
305,쌀뜨물,5컵,부재료
305,된장,2과1/2큰술,양념
305,후춧가루,약간,양념
305,멸치,4마리,양념
305,대파,약간,부재료
305,마늘,1/2큰술,양념
305,모시조개,10개,부재료
304,쌀국수,500g,주재료
304,다진파,1큰술,양념
304,양파,1/2개,부재료
304,새우,8마리,부재료
304,상추,8잎,부재료
304,레몬,1개,부재료
304,육수,1과1/2컵,양념
304,간장,3큰술,양념
304,식초,1/4컵,양념
304,설탕,2큰술,양념
304,실파,1/2컵,양념
304,다진고추,2큰술,양념
304,소금,약간,양념
304,후추,약간,양념
304,다진마늘,1/2큰술,양념
304,쇠고기,200g,부재료
303,깻잎,30장,주재료
303,소금,4큰술,양념
303,된장,적당량,양념
302,강력분,500g,주재료
302,설탕,75g,주재료
302,소금,10g,부재료
302,쑥,10g,주재료
302,버터,150g,부재료
302,계란,5개,부재료
302,물,250g,부재료
302,이스트,35g,부재료
301,밥,2공기,주재료
301,참기름,적당량,양념
301,양파,1/2개,부재료
301,쇠고기,100g,부재료
301,느타리버섯,30g,주재료
301,팽이버섯,30g,주재료
301,목이버섯,30g,주재료
301,당근,30g,부재료
301,실파,60g,부재료
301,햇살담은간장,1큰술,양념
301,소금,적당량,양념
301,후춧가루,적당량,양념
301,참기름,적당량,양념
301,깨소금,적당량,양념
301,간장,1큰술,양념
301,설탕,1/2큰술,양념
301,다진파,1/2큰술,양념
301,다진마늘,1/2큰술,양념
301,당면,300g,주재료
300,다시마,200g,주재료
300,맛살,2개,부재료
300,당근,30g,부재료
300,청고추,1개,부재료
300,실파,3뿌리,부재료
300,식용유,약간,부재료
300,생강즙,1작은술,양념
300,청주,1/2큰술,양념
300,소금,적당량,양념
300,후춧가루,적당량,양념
300,참기름,약간,양념
300,마늘,1큰술,양념
299,밥,한공기,주재료
299,열무김치,300g,주재료
299,쇠고기,150g,주재료
299,간장,1큰술,부재료
299,설탕,1/2큰술,부재료
299,다진파,2작은술,부재료
299,열무김치,3큰술,양념
299,참기름,1작은술,부재료
299,고추장,3큰술,양념
299,설탕,1큰술,양념
299,마늘,1큰술,양념
299,참기름,1큰술,양념
299,다진마늘,1작은술,부재료
298,베이컨,15장,주재료
298,샐러리,20g,부재료
298,프랑크소시지,4~5개,부재료
298,게맛살,2개,부재료
298,팽이버섯,적당량,부재료
298,레몬즙,1큰술,양념
298,흰떡,5개,부재료
298,마요네즈,2큰술,양념
298,머스터드,1큰술,양념
298,간장,1작은술,양념
298,피망,적당량,부재료
297,닭,300g,주재료
297,고구마,1/2개,부재료
297,양배추,1/4개,부재료
297,양파,1/2개,부재료
297,흰떡,적당량,부재료
297,깻잎,5~6장,부재료
297,참기름,약간,양념
297,고춧가루,1큰술,양념
297,설탕,2큰술,양념
297,간장,2큰술,양념
297,깨소금,1큰술,양념
297,생강즙,1큰술,주재료
297,고추장,2큰술,양념
296,순대,300g,주재료
296,양배추,1/4통,부재료
296,양파,1개,부재료
296,깻잎,적당량,부재료
296,쫄면,100g,부재료
296,식용유,적당량,부재료
296,간장,1큰술,양념
296,설탕,2큰술,양념
296,들깻가루,1큰술,양념
296,다진마늘,1큰술,양념
296,고춧가루,3큰술,양념
295,닭,500g,주재료
295,파인애플,2조각,부재료
295,브로콜리,150g,부재료
295,당근,150g,부재료
295,설탕,5큰술,양념
295,청주,약간,양념
295,숙주,20g,부재료
295,밥,1공기,부재료
295,청피망,1/2개,부재료
295,계란,1개,부재료
295,간장,1컵,양념
295,참기름,약간,양념
295,식용유,약간,양념
295,물,약간,양념
294,코다리,1마리,주재료
294,양파,1/2개,부재료
294,청고추,1개,부재료
294,간장,2큰술,양념
294,설탕,2큰술,양념
294,물,3큰술,양념
294,다진마늘,약간,양념
294,참기름,1/2작은술,양념
294,후춧가루,약간,양념
294,깨소금,약간,부재료
294,다진파,약간,양념
293,감자,2개,주재료
293,양파,1개,부재료
293,소금,약간,양념
293,크림수프,1컵,부재료
293,모짜렐라치즈,100g,부재료
293,베이컨,3줄,부재료
292,[멸치장국] 국멸치,5마리,부재료
292,참기름,1/2작은술,부재료
292,당근,25g,부재료
292,채썬쇠고기,20g,주재료
292,계란,1개,부재료
292,소면,300g,주재료
292,소금,약간,부재료
292,후춧가루,약간,부재료
292,국간장,2큰술,부재료
292,간장,4큰술,양념
292,고춧가루,2큰술,양념
292,다진파,1큰술,양념
292,참기름,1작은술,양념
292,깨소금,약간,부재료
292,[불고기양념] 간장,1/2작은술,부재료
292,설탕,1/2작은술,부재료
292,호박,25g,부재료
291,밥,2공기,주재료
291,소금,1작은술,양념
291,참기름,1큰술,양념
291,김칫잎,8장,주재료
291,다진파,1큰술,양념
291,조미료,약간,양념
291,설탕,1작은술,양념
290,토마토,1개,주재료
290,식용유,약간,주재료
290,간장,2큰술,부재료
290,설탕,1큰술,부재료
290,조미술,1큰술,부재료
290,후춧가루,약간,부재료
290,양파,1개,주재료
290,케첩,1/2큰술,양념
290,핫소스,2큰술,양념
290,춘권피,10장,주재료
290,쇠고기,300g,주재료
290,깻잎,20장,주재료
290,무순,1팩,주재료
290,토마토,1/2개,양념
289,가래떡,500g,주재료
289,다진마늘,1/2작은술,양념
289,당근,1/2개,부재료
289,청피망,1/2개,부재료
289,채썬쇠고기,300g,주재료
289,간장,2큰술,양념
289,설탕,1/2큰술,양념
289,참기름,1/2작은술,양념
289,후춧가루,약간,양념
289,[쇠고기양념] 간장,3큰술,양념
289,설탕,1과1/2큰술,양념
289,참기름,1작은술,양념
289,표고버섯,3장,부재료
289,후춧가루,약간,양념
289,양파,1/2개,부재료
288,돼지고기,2장,주재료
288,모짜렐라치즈,50g,주재료
288,청피망,1/2개,부재료
288,밀가루,1/2컵,부재료
288,계란,1개,부재료
288,빵가루,1컵,부재료
288,소금,약간,양념
288,생강즙,1/2작은술,양념
287,꽁치통조림,1캔,주재료
287,김치,300g,주재료
287,다진마늘,1/2작은술,양념
287,다진대파,1/2작은술,양념
287,물,2컵,부재료
287,고춧가루,1큰술,양념
287,간장,2큰술,양념
287,설탕,1큰술,양념
287,참기름,1작은술,양념
286,밥,3공기,주재료
286,옥수수통조림,300g,주재료
286,피망,1/2개,부재료
286,후춧가루,약간,양념
286,양파,50g,부재료
286,당근,50g,부재료
286,소금,약간,양념
286,햄,50g,부재료
285,오징어,1마리,주재료
285,후춧가루,약간,양념
285,가래떡,50g,주재료
285,피망,1개,부재료
285,고추장,2큰술,양념
285,설탕,1큰술,양념
285,식초,1큰술,양념
285,케첩,2큰술,양념
285,간장,약간,양념
285,고춧가루,약간,양념
285,다진마늘,적당량,양념
285,다진파,적당량,양념
285,핫소스,약간,양념
285,참기름,약간,양념
285,새우,50g,주재료
284,우유,2와1/2컵,주재료
284,생크림,1/2컵,주재료
284,소금,약간,양념
284,밀가루,50g,부재료
284,브로콜리,400g,주재료
284,버터,50g,부재료
284,후춧가루,약간,양념
283,양상추,4장,주재료
283,오이피클,1/2개,부재료
283,무순,약간,부재료
283,체리,약간,부재료
283,땅콩버터,약간,양념
283,훈제연어,100g,주재료
282,두부,1/2모,주재료
282,계란,3개,주재료
282,모시조개,70g,부재료
282,새우,5마리,부재료
282,간장,약간,양념
282,다시물,1과1/2컵,양념
282,은행,약간,양념
282,조미술,약간,양념
282,소금,약간,양념
282,표고버섯,1개,부재료
281,밥,4공기,주재료
281,다진마늘,약간,양념
281,오이,1/3개,부재료
281,대파,약간,부재료
281,도라지,20g,부재료
281,고사리,20g,부재료
281,당근,1/4개,부재료
281,간장,2큰술,양념
281,식초,약간,양념
281,고춧가루,1작은술,양념
281,설탕,2작은술,양념
281,참기름,약간,양념
281,소금,약간,양념
281,다진파,약간,양념
281,상추,3잎,주재료
280,풋마늘,8뿌리,주재료
280,갑오징어,2마리,주재료
280,간장,2큰술,양념
280,다진파,2작은술,양념
280,다진마늘,1작은술,양념
280,꼬치,8개,부재료
280,깨소금,2작은술,양념
280,생강즙,1/2작은술,양념
280,밀가루,1/2컵,부재료
280,물,1/2컵,부재료
280,참기름,2작은술,양념
279,돼지고기,100g,주재료
279,표고버섯,2장,주재료
279,양파,1/2개,부재료
279,피망,1/2개,부재료
279,청고추,1개,부재료
279,대파,1/2뿌리,부재료
279,조미술,약간,양념
279,생강,1쪽,부재료
279,녹말,약간,부재료
279,소금,약간,양념
279,굴소스,1큰술,양념
279,후춧가루,약간,양념
279,마늘,3쪽,부재료
278,밀가루,2컵,주재료
278,식용유,1큰술,양념
278,녹말,4큰술,양념
278,간장,2큰술,양념
278,다진파,약간,양념
278,다진마늘,약간,양념
278,후춧가루,약간,양념
278,참기름,약간,양념
278,소금,1/2작은술,부재료
278,육수,4컵,부재료
278,팽이버섯,1봉,부재료
278,쑥갓,약간,부재료
278,쇠고기,200g,주재료
278,배추,200g,주재료
278,부추,100g,부재료
278,물,2/3컵,부재료
277,아스파라거스,100g,주재료
277,새우,200g,주재료
277,샐러리,2대,부재료
277,참기름,약간,양념
277,소금,약간,양념
277,후춧가루,약간,양념
277,미림,1큰술,양념
276,닭,300g,주재료
276,당근,50g,부재료
276,완두콩통조림,3큰술,부재료
276,옥수수통조림,3큰술,부재료
276,설탕,1큰술,양념
276,버터,2큰술,부재료
276,토마토케첩,1/3컵,양념
276,우스터소스,3큰술,양념
276,식용유,3큰술,부재료
275,해파리,80g,주재료
275,참기름,약간,양념
275,쭈꾸미,20g,주재료
275,오이,1/3개,부재료
275,당근,1/4개,부재료
275,홍피망,1/2개,부재료
275,계란,1개,부재료
275,겨자,2큰술,양념
275,머스터드,1/2큰술,양념
275,마늘,2쪽,양념
275,식초,3큰술,양념
275,설탕,3큰술,양념
275,간장,약간,양념
275,소금,약간,양념
275,새우,6개,주재료
274,호박,1개,주재료
274,두부,1/2모,주재료
274,새우젓,2큰술,양념
274,파,1/2뿌리,부재료
274,참기름,약간,양념
274,다진마늘,1큰술,양념
274,물,3컵,부재료
274,식용유,약간,부재료
274,소금,약간,양념
274,청고추,3개,부재료
273,신김치,2포기,주재료
273,두부,1모,주재료
273,돼지고기,600g,주재료
273,소금,약간,양념
273,깻잎,1봉,부재료
273,대파,1/2뿌리,양념
273,생강,1쪽,양념
273,청고추,1개,부재료
272,후춧가루,약간,양념
272,고춧가루,2큰술,양념
272,파,2큰술,양념
272,육수,3큰술,양념
272,밥,4공기,주재료
272,닭,한마리,주재료
272,소금,약간,양념
272,오이,1개,부재료
272,김치,200g,부재료
272,마늘,3쪽,부재료
272,다진마늘,1큰술,양념
272,실파,약간,부재료
272,콩나물,300g,주재료
271,오징어,1마리,주재료
271,마늘,2쪽,부재료
271,대파,1뿌리,부재료
271,고추장,1큰술,양념
271,고춧가루,1/2큰술,양념
271,간장,1작은술,양념
271,물엿,1큰술,양념
271,양파즙,1큰술,양념
271,생강즙,1작은술,양념
271,다진파,약간,양념
271,다진마늘,1작은술,양념
271,깨소금,약간,양념
271,후춧가루,약간,양념
271,참기름,약간,양념
270,참나물,100g,주재료
270,고추장,1큰술,양념
270,참기름,약간,양념
270,다진파,1큰술,양념
270,깨소금,약간,양념
270,다진마늘,1/2큰술,양념
269,숙주,100g,주재료
269,미나리,50g,주재료
269,다진파,약간,양념
269,참기름,약간,양념
269,깨소금,약간,양념
269,실고추,약간,부재료
269,다진마늘,약간,양념
268,두릅,200g,주재료
268,된장,1큰술,주재료
268,다진파,2큰술,양념
268,다진마늘,1큰술,양념
268,설탕,약간,양념
268,참기름,1큰술,양념
268,실고추,1큰술,주재료
268,소금,약간,양념
268,깨소금,1큰술,양념
267,달래,500g,주재료
267,마늘,1/2쪽,양념
267,생강,1쪽,양념
267,통깨,약간,부재료
267,진간장,3큰술,양념
267,설탕,약간,양념
267,고춧가루,1/3컵,양념
266,달래,100g,주재료
266,굴,80g,주재료
266,청고추,1/2개,부재료
266,홍고추,1/2개,부재료
266,밀가루,1컵,주재료
266,실파,약간,부재료
266,물,2/3컵,부재료
266,간장,1큰술,양념
266,식초,1작은술,양념
266,다진마늘,약간,양념
266,깨소금,약간,양념
266,계란,1개,부재료
265,깨소금,약간,양념
265,다진마늘,약간,양념
265,다진생강,약간,양념
265,고들빼기,1관,주재료
265,실파,1단,부재료
265,대추,20개,부재료
265,갓,1단,부재료
265,고춧가루,1근,양념
265,멸치액젓,2컵,양념
265,설탕,3큰술,양념
265,밤,20개,부재료
265,고추,1근,양념
264,밀가루,3컵,주재료
264,시금치즙,6큰술,주재료
264,당근즙,6큰술,주재료
264,김,2장,부재료
264,멸치,30g,양념
264,다시마,1장,양념
264,청정원맛선생,약간,양념
264,호박,100g,부재료
264,양파,1/2개,부재료
264,대파,1/2뿌리,부재료
264,다진마늘,1큰술,양념
264,소금,약간,양념
264,진간장,약간,양념
264,감자,1개,부재료
263,불린미역,100g,주재료
263,유부,5장,주재료
263,두부,1/3모,주재료
263,실파,2뿌리,부재료
263,물,8컵,양념
263,된장,3큰술,양념
263,미림,2큰술,양념
263,다시마,2장,부재료
263,멸치,한줌,부재료
262,참치,1캔,주재료
262,랩,약간,부재료
262,계란노른자,3개,부재료
262,파슬리,1단,부재료
262,당근,1/3개,부재료
262,김,1/3장,주재료
262,게맛살,1줄,부재료
262,오이,1/3개,부재료
262,밥,3공기,주재료
262,맛소금,약간,양념
262,단무지,약간,부재료
262,매실장아찌,약간,부재료
262,깨소금,약간,양념
262,후춧가루,약간,양념
262,실파,1큰술,부재료
261,밀가루,1컵,주재료
261,참기름,2큰술,부재료
261,소금,약간,부재료
261,조청,약간,부재료
261,물,1/2컵,양념
261,청주,1큰술,부재료
261,설탕,1/2컵,양념
261,검은깨,약간,양념
261,생강즙,1큰술,부재료
260,소금,약간,부재료
260,땅콩가루,1큰술,양념
260,식초,1큰술,양념
260,간장,1/2큰술,양념
260,겨자,1/2큰술,양념
260,황설탕,1/2큰술,양념
260,오이,1/2개,부재료
260,참기름,약간,양념
260,두부,1/2모,주재료
260,쇠고기,80g,주재료
260,양배추,50,부재료
260,당근,50g,부재료
260,소금,약간,양념
259,가래떡,400g,주재료
259,쇠고기,80g,주재료
259,신김치,100g,부재료
259,양파,1/2개,부재료
259,통깨,약간,양념
259,당근,30g,부재료
259,참기름,약간,양념
259,깨소금,약간,양념
259,소금,약간,양념
259,피망,1/2개,부재료
258,콩나물,50g,주재료
258,도라지,50g,주재료
258,시금치,50g,주재료
258,고사리,50g,주재료
258,간장,2큰술,부재료
258,다진파,3큰술,양념
258,물,약간,부재료
258,식용유,6큰술,부재료
258,깨소금,1큰술,양념
258,참기름,1큰술,양념
258,소금,약간,양념
258,들깻가루,약간,양념
258,다진마늘,1큰술,양념
257,쌀,1컵,주재료
257,밤,2개,주재료
257,고구마,1/3개,주재료
257,은행,6알,주재료
257,대추,4알,주재료
257,깨소금,약간,양념
257,참기름,약간,양념
257,간장,2컵,양념
257,다시물,1큰술,양념
257,다진파,약간,양념
257,다진마늘,약간,양념
257,다시물,1컵,양념
256,닭다리,5개,주재료
256,토마토케첩,1큰술,양념
256,간장,1큰술,부재료
256,녹말,2큰술,부재료
256,식용유,4큰술,부재료
256,마른고추,3개,부재료
256,마늘,3쪽,부재료
256,생강,1개,부재료
256,실파,5뿌리,부재료
256,굴소스,1큰술,양념
256,간장,2큰술,양념
256,식초,1큰술,양념
256,맛술,3큰술,양념
256,설탕,2큰술,양념
256,오이,1개,부재료
255,어묵,100g,주재료
255,계란,1개,부재료
255,멸치,100g,양념
255,다시마,1장,양념
255,무,50g,주재료
255,청주,2Ts,양념
255,물,4C,부재료
255,겨자가루,1Ts,양념
255,소금,약간,양념
255,간장,3Ts,양념
254,밥,2인분,주재료
254,피쉬소스,약간,양념
254,쇠고기,50g,주재료
254,양파,1개,부재료
254,느타리버섯,50g,주재료
254,당근,20g,부재료
254,멸칫국물,1컵,양념
254,간장,1큰술,양념
254,실파,2뿌리,부재료
254,다진마늘,1/2큰술,양념
254,녹말,약간,부재료
254,깨소금,약간,양념
254,참기름,약간,양념
254,소금,약간,양념
254,후춧가루,약간,양념
254,콩나물,100g,주재료
253,오징어,1마리,주재료
253,참기름,약간,양념
253,녹말,1컵,주재료
253,밀가루,1컵,부재료
253,물,1/4컵,부재료
253,소금,약간,양념
253,옥수수,3큰술,주재료
253,완두콩,3큰술,부재료
253,당근,30g,부재료
253,양파,1/4개,부재료
253,표고버섯,2장,부재료
253,육수,1/4컵,부재료
253,설탕,2큰술,양념
253,식초,2큰술,양념
253,간장,1큰술,양념
253,조미술,2큰술,양념
253,계란,1개,주재료
252,소면,2인분,주재료
252,김치,100g,주재료
252,오이,1/2개,주재료
252,양배추,2장,주재료
252,깻잎,10장,주재료
252,사이다,약간,양념
252,상추,4장,주재료
252,고추장,2큰술,양념
252,식초,2큰술,양념
252,설탕,1큰술,양념
252,청고추,1개,부재료
251,바게트,1/4개,주재료
251,모짜렐라치즈,100g,주재료
251,신김치,1/5포기,주재료
251,베이컨,2줄,부재료
251,당근,1/4개,부재료
251,식용유,약간,부재료
251,양송이,3개,부재료
251,파슬리가루,약간,부재료
251,소금,약간,양념
251,후춧가루,약간,양념
251,피망,1/4개,부재료
250,간장,2큰술,양념
250,다진파,1큰술,양념
250,고춧가루,1작은술,양념
250,다진마늘,1작은술,양념
250,깨소금,1작은술,양념
250,참기름,1큰술,양념
250,유부,5장,부재료
250,후춧가루,약간,양념
250,쇠고기,150g,주재료
250,콩나물,100g,주재료
250,미나리,50g,부재료
250,당근,50g,부재료
250,밥,4공기,주재료
249,잔멸치,100g,주재료
249,다진마늘,1/2작은술,양념
249,된장,1작은술,주재료
249,맛술,1/2큰술,양념
249,밥,4공기,주재료
249,설탕,2큰술,양념
249,식용유,1큰술,부재료
249,상추,2장,부재료
249,깨소금,약간,양념
249,간장,1작은술,양념
248,쇠고기,150g,주재료
248,참기름,약간,양념
248,표고버섯,2개,부재료
248,무,1/4개,부재료
248,팽이버섯,30g,부재료
248,미나리,3대,부재료
248,대파,1뿌리,부재료
248,홍고추,1개,부재료
248,양파,1/3개,부재료
248,물,3컵,부재료
248,소금,약간,양념
248,다진파,1작은술,양념
248,간장,2큰술,양념
248,다진마늘,1작은술,양념
248,설탕,1큰술,양념
248,깨소금,약간,양념
248,낙지,2마리,주재료
247,팥,2컵,주재료
247,설탕,2컵,주재료
247,대추,1개,부재료
247,인절미,100g,주재료
247,소금,약간,주재료
247,물,10컵,부재료
246,찬밥,1공기,주재료
246,참치,1/2통,주재료
246,양파,1/4개,주재료
246,당근,1/4개,주재료
246,실파,약간,부재료
246,후춧가루,약간,양념
246,계란,1개,부재료
246,밀가루,약간,부재료
246,식용유,약간,부재료
246,소금,약간,양념
246,청고추,1개,부재료
245,사골,300g,주재료
245,쇠고기,200g,주재료
245,우거지,200g,주재료
245,고춧가루,약간,양념
245,홍고추,1개,부재료
245,된장,2큰술,양념
245,다진마늘,2큰술,양념
245,대파,1뿌리,주재료
244,석이버섯,5잎,부재료
244,통깨,3큰술,양념
244,생굴,1컵,주재료
244,낙지,1마리,주재료
244,액체육젓,2컵,양념
244,소금,1컵,양념
244,설탕,5큰술,양념
244,배추,5포기,주재료
244,무,1개,주재료
244,미나리,1단,주재료
244,갓,1단,부재료
244,실파,1/2단,부재료
244,배,2개,부재료
244,마늘,15쪽,양념
244,생강,3톨,양념
244,밤,10개씩,부재료
244,은행,2큰술,부재료
244,고춧가루,3컵,양념
243,배추,1포기,주재료
243,물,10컵,양념
243,갓,1/2단,부재료
243,미나리,1/3단,부재료
243,실파,1/2단,주재료
243,배,1/2개,부재료
243,고추가루,1컵,양념
243,액체육젓,1/2컵,양념
243,마늘,1큰술,양념
243,생강,1작은술,양념
243,설탕,1큰술,양념
243,소금,약간,양념
243,통깨,약간,양념
243,[절임용 소금물] 소금,2컵,양념
243,밤,2컵,부재료
242,돼지고기,600g,주재료
242,식초,1큰술,양념
242,고춧가루,1큰술,주재료
242,간장,3큰술,부재료
242,맛술,2큰술,부재료
242,생강즙,2큰술,부재료
242,설탕,2큰술,부재료
242,다진마늘,2큰술,부재료
242,다진파,3큰술,부재료
242,깨소금,약간,부재료
242,후춧가루,약간,부재료
242,참기름,약간,부재료
242,된장,5큰술,양념
242,고추장,2큰술,양념
242,다진마늘,2큰술,양념
242,다진파,2큰술,양념
242,고추장,5큰술,부재료
241,가래떡,1줄,주재료
241,양파,1개,부재료
241,대파,1뿌리,부재료
241,피망,1개,부재료
241,비엔나소시지,10개,부재료
241,고추장,3큰술,양념
241,간장,1큰술,양념
241,물,1과1/2컵,부재료
241,설탕,2큰술,양념
241,물엿,1큰술,양념
240,다진파,3큰술,양념
240,맛술,3큰술,양념
240,후춧가루,약간,양념
240,참기름,약간,양념
240,깨소금,약간,양념
240,식용유,약간씩,부재료
240,감자,2개,주재료
240,당근,1개,주재료
240,무,1/4개,주재료
240,고춧가루,3큰술,부재료
240,고추장,4큰술,부재료
240,갈비,1.8Kg,주재료
240,양파,2개,주재료
240,생강즙,1큰술,양념
240,홍고추,5개,부재료
240,간장,3큰술,양념
240,설탕,2큰술,양념
240,다진마늘,2큰술,양념
239,홍합,400g,주재료
239,대파,1/2뿌리,주재료
